timestamp,drug_name,pharmacy_id,quantity_sold,location
2026-01-05T14:09:54.487332,Rinvoq,PH-578,48,Lake Sandrastad
2026-01-05T14:09:54.988999,Skyrizi,PH-333,3,Amandahaven
2026-01-05T14:09:56.993182,Paxlovid,PH-870,24,New Jacobmouth
2026-01-05T14:09:57.996103,Mounjaro,PH-460,49,North Mariomouth
2026-01-05T14:09:58.397796,Rinvoq,PH-240,16,Cobbchester
2026-01-05T14:09:58.899632,Rinvoq,PH-310,30,Smithshire
2026-01-05T14:09:59.401409,Wegovy,PH-219,28,Schwartzbury
2026-01-05T14:09:59.499244,Wegovy,PH-324,38,Murraytown
2026-01-05T14:09:59.902698,Rinvoq,PH-374,50,Laurabury
2026-01-05T14:10:00.000642,Mounjaro,PH-876,34,Emilyview
2026-01-05T14:10:00.404190,Paxlovid,PH-511,47,Stephanieside
2026-01-05T14:10:00.502197,Wegovy,PH-201,4,South Manuel
2026-01-05T14:10:01.407143,Rinvoq,PH-954,25,Port Karifurt
2026-01-05T14:10:01.908604,Skyrizi,PH-808,25,East Christopher
2026-01-05T14:10:02.005780,Leqembi,PH-149,19,Larsonmouth
2026-01-05T14:10:02.410437,Wegovy,PH-700,17,East Andrewview
2026-01-05T14:10:02.911856,Rinvoq,PH-156,17,New Antonioview
2026-01-05T14:10:03.414852,Skyrizi,PH-301,9,Angelaside
2026-01-05T14:10:03.509764,Mounjaro,PH-539,28,South Kathytown
2026-01-05T14:10:04.011952,Rinvoq,PH-468,46,Escobarport
2026-01-05T14:10:04.919788,Rinvoq,PH-710,18,East Edwardton
2026-01-05T14:10:05.014355,Skyrizi,PH-158,29,Sandrastad
2026-01-05T14:10:05.516252,Mounjaro,PH-309,25,Simpsonhaven
2026-01-05T14:10:06.423435,Mounjaro,PH-492,47,Stephanietown
2026-01-05T14:10:06.519035,Leqembi,PH-917,28,East Yesenia
2026-01-05T14:10:07.021126,Leqembi,PH-659,10,West Jennifertown
2026-01-05T14:10:08.525292,Mounjaro,PH-643,21,South Shannonville
2026-01-05T14:10:08.931915,Mounjaro,PH-753,38,Millerton
2026-01-05T14:10:09.026778,Rinvoq,PH-406,29,Cindyland
2026-01-05T14:10:09.434121,Paxlovid,PH-214,34,Hoodstad
2026-01-05T14:10:09.528546,Mounjaro,PH-337,8,South Sara
2026-01-05T14:10:09.935850,Leqembi,PH-311,38,Ryanmouth
2026-01-05T14:10:10.438248,Paxlovid,PH-383,37,Gordonchester
2026-01-05T14:10:11.442233,Paxlovid,PH-250,33,New Melissaton
2026-01-05T14:10:11.944346,Wegovy,PH-438,4,East Ginaberg
2026-01-05T14:10:12.446547,Skyrizi,PH-364,6,Lake Barbaramouth
2026-01-05T14:10:12.536269,Wegovy,PH-422,16,New Joshua
2026-01-05T14:10:13.539273,Wegovy,PH-277,38,Sandraville
2026-01-05T14:10:14.542337,Mounjaro,PH-634,19,South Timothy
2026-01-05T14:10:15.044356,Leqembi,PH-262,3,Port Adammouth
2026-01-05T14:10:15.546264,Mounjaro,PH-167,11,South Matthew
2026-01-05T14:10:15.957498,Skyrizi,PH-682,10,Sandraview
2026-01-05T14:10:16.459725,Wegovy,PH-819,19,New Barbarahaven
2026-01-05T14:10:16.548948,Leqembi,PH-612,28,East Karinaburgh
2026-01-05T14:10:16.961453,Rinvoq,PH-295,46,West Danamouth
2026-01-05T14:10:18.052843,Leqembi,PH-168,31,Lake Joycechester
2026-01-05T14:10:18.554754,Wegovy,PH-281,48,Bensonfort
2026-01-05T14:10:18.968217,Rinvoq,PH-254,1,Jonesport
2026-01-05T14:10:19.971045,Skyrizi,PH-507,47,New Jenny
2026-01-05T14:10:20.473276,Mounjaro,PH-994,50,Serranoville
2026-01-05T14:10:20.559940,Paxlovid,PH-428,29,Port Amyside
2026-01-05T14:10:21.061871,Leqembi,PH-217,6,Wallacefort
2026-01-05T14:10:21.978063,Wegovy,PH-375,35,New Bryanbury
2026-01-05T14:10:22.064564,Paxlovid,PH-661,47,Joshuamouth
2026-01-05T14:10:22.565915,Paxlovid,PH-322,17,North Deannaton
2026-01-05T14:10:23.067855,Mounjaro,PH-906,40,West Kathyhaven
2026-01-05T14:10:23.569207,Skyrizi,PH-248,26,Port Victoria
2026-01-05T14:10:23.984155,Leqembi,PH-225,27,Jessicastad
2026-01-05T14:10:24.486159,Leqembi,PH-735,10,Simmonston
2026-01-05T14:10:24.572197,Paxlovid,PH-100,46,Lake Duane
2026-01-05T14:10:25.073491,Leqembi,PH-211,38,North Albert
2026-01-05T14:10:25.575881,Skyrizi,PH-275,8,West Suzanneside
2026-01-05T14:10:25.990943,Wegovy,PH-262,12,Phillipsfort
2026-01-05T14:10:26.078309,Rinvoq,PH-838,48,Blakeside
2026-01-05T14:10:26.492845,Mounjaro,PH-404,22,Davisborough
2026-01-05T14:10:28.083027,Mounjaro,PH-771,18,Montgomeryside
2026-01-05T14:10:28.501198,Wegovy,PH-337,39,Shawville
2026-01-05T14:10:28.584756,Leqembi,PH-472,46,North Ronaldton
2026-01-05T14:10:29.003058,Mounjaro,PH-751,3,Candicehaven
2026-01-05T14:10:29.086248,Paxlovid,PH-730,24,Kaiserport
2026-01-05T14:10:29.588097,Leqembi,PH-618,15,West Catherine
2026-01-05T14:10:30.507650,Rinvoq,PH-837,27,Lake Garyhaven
2026-01-05T14:10:33.015013,Wegovy,PH-125,44,Roachburgh
2026-01-05T14:10:33.096338,Paxlovid,PH-378,33,South Scottton
2026-01-05T14:10:33.597824,Paxlovid,PH-846,47,Livingstonfurt
2026-01-05T14:10:34.018751,Wegovy,PH-316,40,South Sharon
2026-01-05T14:10:34.099865,Rinvoq,PH-742,41,Port Melissaport
2026-01-05T14:10:34.520515,Skyrizi,PH-333,37,Port Jeffreyland
2026-01-05T14:10:35.102017,Paxlovid,PH-502,46,Christopherville
2026-01-05T14:10:35.524196,Paxlovid,PH-132,49,South Sarah
2026-01-05T14:10:36.528307,Skyrizi,PH-432,39,East Rhondaview
2026-01-05T14:10:39.036139,Paxlovid,PH-175,30,Deniseport
2026-01-05T14:10:39.538350,Leqembi,PH-698,31,Thomasport
2026-01-05T14:10:39.614099,Paxlovid,PH-643,12,West Donnachester
2026-01-05T14:10:40.543056,Wegovy,PH-997,29,New Leon
2026-01-05T14:10:41.619980,Leqembi,PH-767,43,Sarahchester
2026-01-05T14:10:43.124390,Paxlovid,PH-814,6,Lake Chelsea
2026-01-05T14:10:43.627306,Mounjaro,PH-347,34,Sydneystad
2026-01-05T14:10:44.555162,Leqembi,PH-918,18,Gonzalesshire
2026-01-05T14:10:45.559400,Leqembi,PH-345,3,Chrischester
2026-01-05T14:10:45.632110,Paxlovid,PH-752,15,Lake Eric
2026-01-05T14:10:46.061216,Leqembi,PH-328,15,Briggsstad
2026-01-05T14:10:46.563039,Wegovy,PH-205,20,Herreraview
2026-01-05T14:10:46.635662,Skyrizi,PH-717,39,Thomaston
2026-01-05T14:10:47.065047,Skyrizi,PH-298,15,West Samuel
2026-01-05T14:10:47.138158,Skyrizi,PH-493,49,Joshuaberg
2026-01-05T14:10:47.566881,Skyrizi,PH-180,1,Lake Mistybury
2026-01-05T14:10:47.639655,Skyrizi,PH-577,29,Simmonsfort
2026-01-05T14:10:48.068654,Mounjaro,PH-907,2,Ambermouth
2026-01-05T14:10:49.072288,Skyrizi,PH-833,5,Stephaniefurt
2026-01-05T14:10:49.574104,Leqembi,PH-357,47,Clarenceside
2026-01-05T14:10:49.645025,Paxlovid,PH-580,17,Lawsonview
2026-01-05T14:10:50.076365,Skyrizi,PH-510,30,Wilsonside
2026-01-05T14:10:51.650225,Paxlovid,PH-556,5,Julietown
2026-01-05T14:10:52.082960,Skyrizi,PH-195,18,Curtisstad
2026-01-05T14:10:52.652397,Rinvoq,PH-633,43,Jessicaton
2026-01-05T14:10:53.655155,Leqembi,PH-832,24,South Brandon
2026-01-05T14:10:54.590233,Rinvoq,PH-579,36,Perrybury
2026-01-05T14:10:54.657969,Mounjaro,PH-312,1,South Kayla
2026-01-05T14:10:55.593804,Mounjaro,PH-154,37,Loveport
2026-01-05T14:10:57.097806,Wegovy,PH-217,22,Jenkinsfort
2026-01-05T14:10:57.599306,Paxlovid,PH-117,18,New Marcus
2026-01-05T14:10:57.664912,Skyrizi,PH-607,43,Tuckerchester
2026-01-05T14:10:58.167037,Wegovy,PH-632,25,Washingtonburgh
2026-01-05T14:10:58.603924,Mounjaro,PH-199,44,North Alex
2026-01-05T14:10:59.105093,Leqembi,PH-976,23,South John
2026-01-05T14:10:59.671231,Rinvoq,PH-467,19,Thomasbury
2026-01-05T14:11:00.172689,Skyrizi,PH-783,3,Karenport
2026-01-05T14:11:00.674452,Rinvoq,PH-480,24,Leefurt
2026-01-05T14:11:01.175717,Wegovy,PH-658,46,Hendersonland
2026-01-05T14:11:01.614570,Rinvoq,PH-630,13,Parkerville
2026-01-05T14:11:02.178342,Leqembi,PH-335,6,Fischerfort
2026-01-05T14:11:02.618356,Rinvoq,PH-734,3,Dawnhaven
2026-01-05T14:11:03.681520,Paxlovid,PH-364,43,Port Lori
2026-01-05T14:11:04.123052,Rinvoq,PH-824,33,Merrittshire
2026-01-05T14:11:04.182841,Rinvoq,PH-623,41,Brandiberg
2026-01-05T14:11:04.624471,Leqembi,PH-143,16,Lake Jeffreytown
2026-01-05T14:11:05.126681,Mounjaro,PH-559,11,Port Maria
2026-01-05T14:11:05.628016,Rinvoq,PH-724,35,Leemouth
2026-01-05T14:11:05.685974,Leqembi,PH-892,35,East Williammouth
2026-01-05T14:11:06.187129,Wegovy,PH-716,28,Phelpsbury
2026-01-05T14:11:09.137138,Rinvoq,PH-951,4,North Tammyfurt
2026-01-05T14:11:09.193071,Paxlovid,PH-169,8,Hallville
2026-01-05T14:11:10.140163,Rinvoq,PH-771,28,North Joy
2026-01-05T14:11:10.195275,Paxlovid,PH-326,17,Thomastown
2026-01-05T14:11:11.646115,Rinvoq,PH-608,8,Hurstmouth
2026-01-05T14:11:11.699357,Wegovy,PH-648,5,Meyerberg
2026-01-05T14:11:12.147861,Paxlovid,PH-533,21,Lindaport
2026-01-05T14:11:12.650015,Skyrizi,PH-976,43,Michaelmouth
2026-01-05T14:11:13.152000,Wegovy,PH-396,8,Davidfort
2026-01-05T14:11:13.703654,Paxlovid,PH-708,32,West David
2026-01-05T14:11:14.205253,Paxlovid,PH-447,36,Ingramview
2026-01-05T14:11:14.657462,Skyrizi,PH-341,46,New Keithburgh
2026-01-05T14:11:14.707095,Paxlovid,PH-873,33,Alanhaven
2026-01-05T14:11:15.161370,Mounjaro,PH-955,28,West Cynthia
2026-01-05T14:11:15.209715,Wegovy,PH-345,35,Timothyport
2026-01-05T14:11:15.663490,Rinvoq,PH-742,46,East Teresafort
2026-01-05T14:11:15.711236,Wegovy,PH-535,38,West Paul
2026-01-05T14:11:16.212623,Skyrizi,PH-455,25,Lake Shannon
2026-01-05T14:11:16.667071,Rinvoq,PH-990,47,Alexandriaborough
2026-01-05T14:11:16.714641,Paxlovid,PH-674,36,Wallerside
2026-01-05T14:11:17.168919,Wegovy,PH-954,36,Rowebury
2026-01-05T14:11:18.173666,Paxlovid,PH-625,10,Cruzburgh
2026-01-05T14:11:18.675894,Rinvoq,PH-358,21,Kevinville
2026-01-05T14:11:19.720741,Rinvoq,PH-477,17,Anthonyborough
2026-01-05T14:11:20.722617,Mounjaro,PH-671,11,Butlerborough
2026-01-05T14:11:21.182600,Skyrizi,PH-601,31,East Brianville
2026-01-05T14:11:21.684573,Wegovy,PH-379,13,Josestad
2026-01-05T14:11:21.725189,Mounjaro,PH-346,27,New Masonhaven
2026-01-05T14:11:23.689546,Skyrizi,PH-892,20,New Terri
2026-01-05T14:11:23.729230,Rinvoq,PH-530,47,South Marcus
2026-01-05T14:11:24.191881,Rinvoq,PH-500,6,Darrenfurt
2026-01-05T14:11:24.230455,Paxlovid,PH-321,49,Wilsonchester
2026-01-05T14:11:24.732242,Wegovy,PH-735,1,Alexanderview
2026-01-05T14:11:25.233437,Paxlovid,PH-444,9,Garciabury
2026-01-05T14:11:25.696181,Rinvoq,PH-150,28,Lake Jeremiah
2026-01-05T14:11:26.197419,Leqembi,PH-578,28,Gregoryside
2026-01-05T14:11:26.699090,Paxlovid,PH-413,46,Lake Andreabury
2026-01-05T14:11:26.737854,Rinvoq,PH-735,41,Lake Jacob
2026-01-05T14:11:27.239603,Skyrizi,PH-417,49,West Daniel
2026-01-05T14:11:27.701534,Skyrizi,PH-222,24,Stephanieberg
2026-01-05T14:11:27.741180,Rinvoq,PH-314,41,Flynnbury
2026-01-05T14:11:28.203103,Skyrizi,PH-989,35,Ellisburgh
2026-01-05T14:11:28.243363,Paxlovid,PH-715,5,Harrisborough
2026-01-05T14:11:28.705159,Leqembi,PH-386,2,Santiagomouth
2026-01-05T14:11:28.744521,Rinvoq,PH-215,45,New Heatherview
2026-01-05T14:11:29.206627,Leqembi,PH-951,50,Johnsonchester
2026-01-05T14:11:29.710730,Mounjaro,PH-519,4,South Desireestad
2026-01-05T14:11:30.249325,Leqembi,PH-151,42,Matthewstad
2026-01-05T14:11:30.757150,Rinvoq,PH-169,45,Port George
2026-01-05T14:11:31.262452,Mounjaro,PH-763,21,Hubbardborough
2026-01-05T14:11:31.727053,Rinvoq,PH-745,42,South Garybury
2026-01-05T14:11:31.764491,Mounjaro,PH-930,15,Smithside
2026-01-05T14:11:32.229711,Leqembi,PH-846,11,Lake Anthonyfort
2026-01-05T14:11:33.740860,Leqembi,PH-563,24,Herreraside
2026-01-05T14:11:33.772906,Leqembi,PH-676,23,Manningmouth
2026-01-05T14:11:35.285108,Wegovy,PH-979,18,North Melanieville
2026-01-05T14:11:36.265057,Wegovy,PH-324,42,Jeffreyside
2026-01-05T14:11:36.767887,Wegovy,PH-541,21,Port Heathertown
2026-01-05T14:11:36.790454,Paxlovid,PH-207,26,Port Barbarafurt
2026-01-05T14:11:37.293478,Mounjaro,PH-640,35,Marquezview
2026-01-05T14:11:37.773494,Mounjaro,PH-912,18,North Jessicaton
2026-01-05T14:11:37.796199,Mounjaro,PH-924,7,Cunninghamside
2026-01-05T14:11:38.300750,Leqembi,PH-369,48,Perezborough
2026-01-05T14:11:38.780560,Skyrizi,PH-190,34,Christopherton
2026-01-05T14:11:39.283974,Leqembi,PH-921,32,Robertchester
2026-01-05T14:11:39.305687,Paxlovid,PH-690,16,Garnerchester
2026-01-05T14:11:39.787907,Paxlovid,PH-530,30,West Jasonberg
2026-01-05T14:11:39.810561,Skyrizi,PH-188,9,East Kathleen
2026-01-05T14:11:40.794088,Wegovy,PH-990,15,North Brady
2026-01-05T14:11:40.817137,Skyrizi,PH-395,9,Lindsaybury
2026-01-05T14:11:41.320810,Wegovy,PH-680,21,Johnnyville
2026-01-05T14:11:41.800929,Mounjaro,PH-644,19,North Lisamouth
2026-01-05T14:11:42.306596,Leqembi,PH-501,38,Port Craig
2026-01-05T14:11:42.327864,Rinvoq,PH-288,41,East Jameston
2026-01-05T14:11:42.812396,Rinvoq,PH-828,24,Jessicaside
2026-01-05T14:11:43.838746,Skyrizi,PH-653,4,Tinashire
2026-01-05T14:11:44.321750,Leqembi,PH-130,12,New Johnnyside
2026-01-05T14:11:44.343011,Wegovy,PH-499,7,South Dennis
2026-01-05T14:11:44.829434,Mounjaro,PH-708,41,Port Richardville
2026-01-05T14:11:44.847148,Wegovy,PH-926,25,West Katherine
2026-01-05T14:11:45.334155,Leqembi,PH-878,27,North Renee
2026-01-05T14:11:45.854059,Skyrizi,PH-866,24,Port Tinafurt
2026-01-05T14:11:46.343127,Skyrizi,PH-716,19,Port Briannafurt
2026-01-05T14:11:46.358350,Rinvoq,PH-441,44,North Barbaratown
2026-01-05T14:11:46.863973,Leqembi,PH-808,10,Wellstown
2026-01-05T14:11:47.351543,Wegovy,PH-616,24,Andersonport
2026-01-05T14:11:47.369521,Leqembi,PH-134,46,North Jenniferberg
2026-01-05T14:11:47.874137,Paxlovid,PH-949,34,Montestown
2026-01-05T14:11:48.378887,Leqembi,PH-304,12,South Katherineton
2026-01-05T14:11:48.862601,Skyrizi,PH-768,19,Marksland
2026-01-05T14:11:49.384042,Leqembi,PH-763,5,South Kevin
2026-01-05T14:11:49.870330,Rinvoq,PH-611,15,Thompsonview
2026-01-05T14:11:50.376833,Paxlovid,PH-512,9,North Deborahstad
2026-01-05T14:11:50.394588,Rinvoq,PH-564,32,West Paulburgh
2026-01-05T14:11:52.399666,Mounjaro,PH-762,43,Port Victoriaville
2026-01-05T14:11:52.891169,Mounjaro,PH-313,11,South Jamesview
2026-01-05T14:11:52.901233,Paxlovid,PH-444,29,West Robertaborough
2026-01-05T14:11:53.393250,Skyrizi,PH-251,46,Shawnmouth
2026-01-05T14:11:53.895252,Wegovy,PH-213,7,Sampsontown
2026-01-05T14:11:53.904381,Paxlovid,PH-569,36,Jasonside
2026-01-05T14:11:54.397226,Rinvoq,PH-759,19,Bethanyburgh
2026-01-05T14:11:54.905698,Paxlovid,PH-605,48,Mendozamouth
2026-01-05T14:11:55.406993,Paxlovid,PH-463,8,Rodneyland
2026-01-05T14:11:55.902695,Leqembi,PH-476,50,Paulchester
2026-01-05T14:11:55.907761,Paxlovid,PH-234,22,East Margarettown
2026-01-05T14:11:56.409030,Paxlovid,PH-103,18,Lake Donna
2026-01-05T14:11:57.411793,Mounjaro,PH-857,27,Banksville
2026-01-05T14:11:57.909947,Rinvoq,PH-545,17,Jasonton
2026-01-05T14:11:58.411486,Paxlovid,PH-768,40,East Jaredchester
2026-01-05T14:11:58.413853,Mounjaro,PH-359,44,Williamview
2026-01-05T14:11:59.419890,Leqembi,PH-607,7,Lake Kennethton
2026-01-05T14:11:59.921162,Wegovy,PH-893,9,West Kristin
2026-01-05T14:12:00.418417,Wegovy,PH-850,29,South Matthew
2026-01-05T14:12:00.422936,Skyrizi,PH-251,15,South Thomasberg
2026-01-05T14:12:00.924312,Skyrizi,PH-340,41,East Michael
2026-01-05T14:12:01.421510,Mounjaro,PH-823,49,West Laurieton
2026-01-05T14:12:01.426370,Leqembi,PH-955,22,Yorkborough
2026-01-05T14:12:01.927696,Wegovy,PH-216,23,South Joseborough
2026-01-05T14:12:02.428935,Leqembi,PH-426,41,New Davidchester
2026-01-05T14:12:02.930250,Mounjaro,PH-187,37,North Melinda
2026-01-05T14:12:03.929542,Rinvoq,PH-420,10,New Franciscoville
2026-01-05T14:12:03.932595,Wegovy,PH-667,29,North David
2026-01-05T14:12:04.431864,Wegovy,PH-980,16,Jordanfurt
2026-01-05T14:12:04.434006,Skyrizi,PH-684,3,Gonzalesmouth
2026-01-05T14:12:04.934839,Mounjaro,PH-955,31,Madelineborough
2026-01-05T14:12:05.436375,Mounjaro,PH-954,25,South Christopherhaven
2026-01-05T14:12:05.935461,Leqembi,PH-959,26,Port Joyceland
2026-01-05T14:12:05.937467,Skyrizi,PH-903,15,Allenbury
2026-01-05T14:12:06.439211,Wegovy,PH-669,47,Lake Cathybury
2026-01-05T14:12:06.939064,Leqembi,PH-883,1,West Annabury
2026-01-05T14:12:06.940702,Wegovy,PH-103,46,Jacksonfort
2026-01-05T14:12:07.440907,Paxlovid,PH-541,34,East Bradfurt
2026-01-05T14:12:07.442409,Rinvoq,PH-499,35,Christopherport
2026-01-05T14:12:08.445741,Wegovy,PH-627,39,Port Shannon
2026-01-05T14:12:08.947499,Skyrizi,PH-929,35,Jennifermouth
2026-01-05T14:12:09.448967,Paxlovid,PH-539,26,Carloschester
2026-01-05T14:12:09.449613,Paxlovid,PH-937,41,Morganburgh
2026-01-05T14:12:09.950476,Rinvoq,PH-971,50,Lake Barryburgh
2026-01-05T14:12:09.951016,Rinvoq,PH-551,10,Hahnstad
2026-01-05T14:12:10.451984,Leqembi,PH-356,13,West Bryanberg
2026-01-05T14:12:11.455189,Wegovy,PH-104,17,East Ericfurt
2026-01-05T14:12:11.956889,Wegovy,PH-341,32,Dudleychester
2026-01-05T14:12:12.458744,Mounjaro,PH-542,47,Williamsland
2026-01-05T14:12:12.959099,Wegovy,PH-981,10,West Jayfort
2026-01-05T14:12:12.960694,Rinvoq,PH-850,40,North Justin
2026-01-05T14:12:13.461896,Leqembi,PH-335,22,North Raymondburgh
2026-01-05T14:12:13.964346,Rinvoq,PH-118,39,Hinestown
2026-01-05T14:12:14.466251,Rinvoq,PH-979,47,Smithchester
2026-01-05T14:12:14.965250,Mounjaro,PH-961,34,Port Tiffanymouth
2026-01-05T14:12:14.968197,Skyrizi,PH-179,43,North Francesfort
2026-01-05T14:12:15.470268,Leqembi,PH-396,10,Port Daniel
2026-01-05T14:12:15.968041,Wegovy,PH-724,8,New Dianeshire
2026-01-05T14:12:16.472261,Rinvoq,PH-239,27,Roberttown
2026-01-05T14:12:17.472295,Leqembi,PH-313,48,Smithstad
2026-01-05T14:12:17.976874,Wegovy,PH-978,42,Port Jamesfurt
2026-01-05T14:12:18.976968,Leqembi,PH-435,18,Sandersmouth
2026-01-05T14:12:18.979486,Skyrizi,PH-666,33,North Johnny
2026-01-05T14:12:20.483437,Wegovy,PH-663,38,Andersonfort
2026-01-05T14:12:21.484579,Leqembi,PH-530,43,Markstad
2026-01-05T14:12:21.486079,Leqembi,PH-795,46,Lake Laura
2026-01-05T14:12:21.987302,Wegovy,PH-695,36,Tiffanymouth
2026-01-05T14:12:22.489100,Paxlovid,PH-142,12,Janetburgh
2026-01-05T14:12:22.989917,Leqembi,PH-719,34,North Stephanieport
2026-01-05T14:12:22.990426,Wegovy,PH-911,41,Andrewmouth
2026-01-05T14:12:23.491866,Skyrizi,PH-575,42,West Tyler
2026-01-05T14:12:24.495314,Wegovy,PH-929,10,South Joseph
2026-01-05T14:12:24.996404,Paxlovid,PH-175,20,Darryltown
2026-01-05T14:12:25.998176,Leqembi,PH-120,6,Scotthaven
2026-01-05T14:12:25.999664,Paxlovid,PH-941,9,North Joseph
2026-01-05T14:12:26.494911,Skyrizi,PH-888,19,Arnoldland
2026-01-05T14:12:26.499495,Leqembi,PH-269,8,North Catherine
2026-01-05T14:12:26.501867,Leqembi,PH-290,44,East Robertshire
2026-01-05T14:12:27.001234,Paxlovid,PH-151,9,South Edwardborough
2026-01-05T14:12:27.502538,Leqembi,PH-424,40,East Randallhaven
2026-01-05T14:12:27.504420,Wegovy,PH-659,5,New Steven
2026-01-05T14:12:28.003699,Rinvoq,PH-164,31,North Cindyberg
2026-01-05T14:12:28.005829,Rinvoq,PH-475,26,Rogerbury
2026-01-05T14:12:28.502019,Rinvoq,PH-575,28,Smithview
2026-01-05T14:12:28.505179,Leqembi,PH-251,13,Patrickstad
2026-01-05T14:12:29.003762,Rinvoq,PH-499,30,Mooreville
2026-01-05T14:12:29.008992,Mounjaro,PH-603,9,Lake Micheal
2026-01-05T14:12:29.505378,Wegovy,PH-672,13,Hallport
2026-01-05T14:12:30.007095,Rinvoq,PH-242,16,Marshallbury
2026-01-05T14:12:30.508870,Skyrizi,PH-951,1,Port Laurieport

2026-01-05T14:12:30.512410,Rinvoq,PH-219,21,North Edwardview
2026-01-05T14:12:31.010366,Paxlovid,PH-458,18,Rebeccashire
2026-01-05T14:12:31.011357,Leqembi,PH-781,39,Lake Caroline
2026-01-05T14:12:31.512535,Leqembi,PH-809,17,Stanleymouth
2026-01-05T14:12:32.014510,Paxlovid,PH-575,19,East Jessica
2026-01-05T14:12:32.016014,Leqembi,PH-439,35,Mccallton
2026-01-05T14:12:32.516091,Leqembi,PH-578,26,East Sheila
2026-01-05T14:12:32.517840,Wegovy,PH-391,8,North Kellyberg
2026-01-05T14:12:33.014687,Leqembi,PH-474,23,Lake Gail
2026-01-05T14:12:33.018061,Rinvoq,PH-173,36,East Zacharyborough
2026-01-05T14:12:33.024664,Mounjaro,PH-738,19,Michaelstad
2026-01-05T14:12:33.525822,Mounjaro,PH-496,2,Joebury
2026-01-05T14:12:34.016899,Leqembi,PH-363,32,New Kathy
2026-01-05T14:12:35.019130,Leqembi,PH-702,42,Richardtown
2026-01-05T14:12:35.023760,Mounjaro,PH-674,9,New Michelleburgh
2026-01-05T14:12:35.520849,Leqembi,PH-705,12,New Michelle
2026-01-05T14:12:35.525513,Wegovy,PH-957,7,South Robert
2026-01-05T14:12:36.032649,Mounjaro,PH-193,17,Kristinport
2026-01-05T14:12:37.029376,Leqembi,PH-578,9,Powersborough
2026-01-05T14:12:37.036727,Paxlovid,PH-732,8,South Mark
2026-01-05T14:12:37.530492,Skyrizi,PH-255,4,Dakotahaven
2026-01-05T14:12:38.027685,Paxlovid,PH-160,40,North Marieville
2026-01-05T14:12:38.039819,Skyrizi,PH-109,1,Edwardtown
2026-01-05T14:12:38.529073,Paxlovid,PH-746,46,New Robintown
2026-01-05T14:12:38.533139,Wegovy,PH-562,25,Tracymouth
2026-01-05T14:12:38.541148,Rinvoq,PH-576,39,New Anna
2026-01-05T14:12:39.035570,Wegovy,PH-290,36,West Brendan
2026-01-05T14:12:39.043327,Mounjaro,PH-365,1,Victoriatown
2026-01-05T14:12:39.531465,Leqembi,PH-141,41,Garciastad
2026-01-05T14:12:39.545557,Wegovy,PH-517,20,Port Henrymouth
2026-01-05T14:12:40.544021,Leqembi,PH-235,12,Grantside
2026-01-05T14:12:40.544533,Rinvoq,PH-278,38,Hallburgh
2026-01-05T14:12:41.045412,Wegovy,PH-279,43,South Brookeberg
2026-01-05T14:12:41.046829,Skyrizi,PH-952,13,South Sabrinahaven
2026-01-05T14:12:41.547504,Mounjaro,PH-892,35,Cherylhaven
2026-01-05T14:12:41.548033,Wegovy,PH-658,7,West Dillon
2026-01-05T14:12:42.051807,Rinvoq,PH-515,13,New Jameston
2026-01-05T14:12:42.549798,Rinvoq,PH-904,23,Port Deborahtown
2026-01-05T14:12:42.553088,Mounjaro,PH-715,10,Port William
2026-01-05T14:12:43.051570,Skyrizi,PH-378,6,Robinsonfurt
2026-01-05T14:12:43.052578,Rinvoq,PH-189,46,Knightville
2026-01-05T14:12:43.552815,Wegovy,PH-492,31,South Thomasbury
2026-01-05T14:12:43.554317,Skyrizi,PH-637,6,Jonathanhaven
2026-01-05T14:12:43.554913,Wegovy,PH-398,31,Brayport
2026-01-05T14:12:44.054030,Wegovy,PH-395,13,North Dennis
2026-01-05T14:12:44.056492,Paxlovid,PH-320,8,Martinborough
2026-01-05T14:12:44.555765,Skyrizi,PH-817,27,Sandraburgh
2026-01-05T14:12:44.557285,Mounjaro,PH-878,25,Walterfurt
2026-01-05T14:12:44.558022,Wegovy,PH-679,23,Melaniefort
2026-01-05T14:12:45.059577,Wegovy,PH-903,23,Ravenshire
2026-01-05T14:12:45.060098,Skyrizi,PH-807,7,Madisonfurt
2026-01-05T14:12:46.062959,Leqembi,PH-360,44,Lake Andreafort
2026-01-05T14:12:46.062959,Rinvoq,PH-730,46,North Scottburgh
2026-01-05T14:12:46.560854,Mounjaro,PH-746,45,East Heatherhaven
2026-01-05T14:12:47.062416,Leqembi,PH-507,24,New Erichaven
2026-01-05T14:12:47.067291,Paxlovid,PH-510,31,South Christopher
2026-01-05T14:12:47.068367,Wegovy,PH-953,20,South Kevin
2026-01-05T14:12:47.570414,Paxlovid,PH-365,49,Allenbury
2026-01-05T14:12:48.065258,Skyrizi,PH-910,11,Petersontown
2026-01-05T14:12:48.072492,Mounjaro,PH-293,5,Amyshire
2026-01-05T14:12:48.571383,Rinvoq,PH-926,33,East Taylortown
2026-01-05T14:12:49.068046,Leqembi,PH-586,31,New Caseymouth
2026-01-05T14:12:49.072622,Leqembi,PH-351,35,Kellytown
2026-01-05T14:12:49.074630,Mounjaro,PH-303,47,North Margaret
2026-01-05T14:12:49.576167,Leqembi,PH-803,31,Ericahaven
2026-01-05T14:12:50.076177,Leqembi,PH-254,20,Ramosland
